Unnamed: 0,ZipCode,CountyFIPS,CensusTract,CensusBlock,Assigned-or-Unassigned-USDA-Classification,State-County-TractFIPSCode,GISJOIN,YEAR,GEOID,GEOCODE,STATE,COUNTY,COUNTYA,TRACTA,U7I001,U7I002,U7I003,UrbanThreshold,RuralThreshold,Urban_or_Rural
6021,53575,55025.0,12502,2043.0,Assigned,55025012502,G5500250012502,2020.0,1400000US55025012502,55025012502.0,Wisconsin,Dane County,25.0,12502.0,6958.0,5467.0,1491.0,78.57142857,21.42857143,Urban
6022,53212,55079.0,7900,2004.0,Assigned,55079007900,G5500790007900,2020.0,1400000US55079007900,55079007900.0,Wisconsin,Milwaukee County,79.0,7900.0,2212.0,2212.0,0.0,100.0,0.0,Urban
6023,53705,55025.0,800,1011.0,Assigned,55025000800,G5500250000800,2020.0,1400000US55025000800,55025000800.0,Wisconsin,Dane County,25.0,800.0,3933.0,3933.0,0.0,100.0,0.0,Urban
6024,53144,55059.0,602,2059.0,Assigned,55059000602,,,,Unassigned,,,,,,,,,,
6025,53527,55025.0,12001,2015.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
6026,53711,55025.0,600,1020.0,Assigned,55025000600,G5500250000600,2020.0,1400000US55025000600,55025000600.0,Wisconsin,Dane County,25.0,600.0,5821.0,5821.0,0.0,100.0,0.0,Urban
6027,53558,55025.0,10501,1018.0,Assigned,55025010501,G5500250010501,2020.0,1400000US55025010501,55025010501.0,Wisconsin,Dane County,25.0,10501.0,4132.0,4090.0,42.0,98.98354308,1.016456922,Urban
6028,53572,55025.0,12800,4028.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6029,53572,55025.0,12800,2003.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6030,53703,55025.0,1802,2010.0,Assigned,55025001802,G5500250001802,2020.0,1400000US55025001802,55025001802.0,Wisconsin,Dane County,25.0,1802.0,3705.0,3705.0,0.0,100.0,0.0,Urban
6031,54703,55035.0,1200,3009.0,Assigned,55035001200,G5500350001200,2020.0,1400000US55035001200,55035001200.0,Wisconsin,Eau Claire County,35.0,1200.0,5318.0,5318.0,0.0,100.0,0.0,Urban
6032,53508,55045.0,960100,2003.0,Assigned,55045960100,G5500450960100,2020.0,1400000US55045960100,55045960100.0,Wisconsin,Green County,45.0,960100.0,6670.0,0.0,6670.0,0.0,100.0,Rural
6033,53527,55025.0,12001,2011.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
6034,53711,55025.0,600,1020.0,Assigned,55025000600,G5500250000600,2020.0,1400000US55025000600,55025000600.0,Wisconsin,Dane County,25.0,600.0,5821.0,5821.0,0.0,100.0,0.0,Urban
6035,53556,55103.0,970500,1009.0,Assigned,55103970500,G5501030970500,2020.0,1400000US55103970500,55103970500.0,Wisconsin,Richland County,103.0,970500.0,4047.0,0.0,4047.0,0.0,100.0,Rural
6036,53589,55025.0,12202,4019.0,Assigned,55025012202,G5500250012202,2020.0,1400000US55025012202,55025012202.0,Wisconsin,Dane County,25.0,12202.0,6751.0,6741.0,10.0,99.8518738,0.148126204,Urban
6037,53532,55025.0,13200,3020.0,Assigned,55025013200,,,,Unassigned,,,,,,,,,,
6038,53716,55025.0,3100,3068.0,Assigned,55025003100,G5500250003100,2020.0,1400000US55025003100,55025003100.0,Wisconsin,Dane County,25.0,3100.0,6228.0,6228.0,0.0,100.0,0.0,Urban
6039,53593,55025.0,10800,2037.0,Assigned,55025010800,,,,Unassigned,,,,,,,,,,
6040,53508,55025.0,12600,3049.0,Assigned,55025012600,G5500250012600,2020.0,1400000US55025012600,55025012600.0,Wisconsin,Dane County,25.0,12600.0,4460.0,0.0,4460.0,0.0,100.0,Rural
6041,54847,55007.0,960200,1047.0,Assigned,55007960200,G5500070960200,2020.0,1400000US55007960200,55007960200.0,Wisconsin,Bayfield County,7.0,960200.0,1902.0,0.0,1902.0,0.0,100.0,Rural
6042,53705,55025.0,201,1034.0,Assigned,55025000201,G5500250000201,2020.0,1400000US55025000201,55025000201.0,Wisconsin,Dane County,25.0,201.0,2179.0,2179.0,0.0,100.0,0.0,Urban
6043,53916,55027.0,960800,3014.0,Assigned,55027960800,G5500270960800,2020.0,1400000US55027960800,55027960800.0,Wisconsin,Dodge County,27.0,960800.0,3588.0,3588.0,0.0,100.0,0.0,Urban
6044,53575,55025.0,12502,2043.0,Assigned,55025012502,G5500250012502,2020.0,1400000US55025012502,55025012502.0,Wisconsin,Dane County,25.0,12502.0,6958.0,5467.0,1491.0,78.57142857,21.42857143,Urban
6045,54703,55035.0,1200,5006.0,Assigned,55035001200,G5500350001200,2020.0,1400000US55035001200,55035001200.0,Wisconsin,Eau Claire County,35.0,1200.0,5318.0,5318.0,0.0,100.0,0.0,Urban
6046,53527,55025.0,12001,3018.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
6047,54937,55039.0,42000,3077.0,Assigned,55039042000,,,,Unassigned,,,,,,,,,,
6048,54757,55005.0,1002,5025.0,Assigned,55005001002,,,,Unassigned,,,,,,,,,,
6049,53574,55045.0,960200,3001.0,Assigned,55045960200,G5500450960200,2020.0,1400000US55045960200,55045960200.0,Wisconsin,Green County,45.0,960200.0,5953.0,0.0,5953.0,0.0,100.0,Rural
6050,53545,55105.0,200,3009.0,Assigned,55105000200,G5501050000200,2020.0,1400000US55105000200,55105000200.0,Wisconsin,Rock County,105.0,200.0,2851.0,2851.0,0.0,100.0,0.0,Urban
6051,54915,55015.0,20304,2015.0,Assigned,55015020304,G5500150020304,2020.0,1400000US55015020304,55015020304.0,Wisconsin,Calumet County,15.0,20304.0,3591.0,3591.0,0.0,100.0,0.0,Urban
6052,53590,55025.0,11600,3009.0,Assigned,55025011600,G5500250011600,2020.0,1400000US55025011600,55025011600.0,Wisconsin,Dane County,25.0,11600.0,7398.0,7152.0,246.0,96.67477697,3.325223033,Urban
6053,53711,55025.0,10701,1006.0,Assigned,55025010701,G5500250010701,2020.0,1400000US55025010701,55025010701.0,Wisconsin,Dane County,25.0,10701.0,6351.0,6237.0,114.0,98.20500709,1.794992915,Urban
6054,53527,55025.0,12001,3008.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
6055,54665,55123.0,960400,4046.0,Assigned,55123960400,G5501230960400,2020.0,1400000US55123960400,55123960400.0,Wisconsin,Vernon County,123.0,960400.0,5017.0,3987.0,1030.0,79.46980267,20.53019733,Urban
6056,53572,55025.0,12800,4060.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6057,53711,55025.0,10701,2012.0,Assigned,55025010701,G5500250010701,2020.0,1400000US55025010701,55025010701.0,Wisconsin,Dane County,25.0,10701.0,6351.0,6237.0,114.0,98.20500709,1.794992915,Urban
6058,53558,55025.0,10502,4058.0,Assigned,55025010502,,,,Unassigned,,,,,,,,,,
6059,53572,55025.0,12800,4028.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6060,54652,55123.0,960500,2045.0,Assigned,55123960500,G5501230960500,2020.0,1400000US55123960500,55123960500.0,Wisconsin,Vernon County,123.0,960500.0,3583.0,0.0,3583.0,0.0,100.0,Rural
6061,53572,55025.0,12800,4028.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6062,53704,55025.0,2402,2013.0,Assigned,55025002402,G5500250002402,2020.0,1400000US55025002402,55025002402.0,Wisconsin,Dane County,25.0,2402.0,3756.0,3723.0,33.0,99.12140575,0.878594249,Urban
6063,53955,55021.0,970700,1048.0,Assigned,55021970700,G5500210970700,2020.0,1400000US55021970700,55021970700.0,Wisconsin,Columbia County,21.0,970700.0,4386.0,0.0,4386.0,0.0,100.0,Rural
6064,54837,55095.0,960100,1055.0,Assigned,55095960100,G5500950960100,2020.0,1400000US55095960100,55095960100.0,Wisconsin,Polk County,95.0,960100.0,3741.0,0.0,3741.0,0.0,100.0,Rural
6065,53703,55025.0,1705,3001.0,Assigned,55025001705,,,,Unassigned,,,,,,,,,,
6066,54024,55095.0,960300,1046.0,Assigned,55095960300,,,,Unassigned,,,,,,,,,,
6067,53705,55025.0,205,1023.0,Assigned,55025000205,G5500250000205,2020.0,1400000US55025000205,55025000205.0,Wisconsin,Dane County,25.0,205.0,5271.0,5271.0,0.0,100.0,0.0,Urban
6068,53719,55025.0,406,1065.0,Assigned,55025000406,G5500250000406,2020.0,1400000US55025000406,55025000406.0,Wisconsin,Dane County,25.0,406.0,3882.0,3882.0,0.0,100.0,0.0,Urban
6069,53716,55025.0,10300,1010.0,Assigned,55025010300,G5500250010300,2020.0,1400000US55025010300,55025010300.0,Wisconsin,Dane County,25.0,10300.0,3804.0,3804.0,0.0,100.0,0.0,Urban
6070,53575,55025.0,12502,3034.0,Assigned,55025012502,G5500250012502,2020.0,1400000US55025012502,55025012502.0,Wisconsin,Dane County,25.0,12502.0,6958.0,5467.0,1491.0,78.57142857,21.42857143,Urban
6071,53716,55025.0,3100,2004.0,Assigned,55025003100,G5500250003100,2020.0,1400000US55025003100,55025003100.0,Wisconsin,Dane County,25.0,3100.0,6228.0,6228.0,0.0,100.0,0.0,Urban
6072,53713,55025.0,1402,2011.0,Assigned,55025001402,G5500250001402,2020.0,1400000US55025001402,55025001402.0,Wisconsin,Dane County,25.0,1402.0,5429.0,5429.0,0.0,100.0,0.0,Urban
6073,53716,55025.0,10300,2009.0,Assigned,55025010300,G5500250010300,2020.0,1400000US55025010300,55025010300.0,Wisconsin,Dane County,25.0,10300.0,3804.0,3804.0,0.0,100.0,0.0,Urban
6074,54143,55075.0,961200,3015.0,Assigned,55075961200,G5500750961200,2020.0,1400000US55075961200,55075961200.0,Wisconsin,Marinette County,75.0,961200.0,2733.0,164.0,2569.0,6.000731797,93.9992682,Rural
6075,54024,55095.0,960300,1046.0,Assigned,55095960300,,,,Unassigned,,,,,,,,,,
6076,53719,55025.0,406,1065.0,Assigned,55025000406,G5500250000406,2020.0,1400000US55025000406,55025000406.0,Wisconsin,Dane County,25.0,406.0,3882.0,3882.0,0.0,100.0,0.0,Urban
6077,53531,55025.0,11900,1080.0,Assigned,55025011900,G5500250011900,2020.0,1400000US55025011900,55025011900.0,Wisconsin,Dane County,25.0,11900.0,7172.0,0.0,7172.0,0.0,100.0,Rural
6078,53572,55025.0,12800,4028.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6079,53202,55079.0,187000,3002.0,Assigned,55079187000,G5500790187000,2020.0,1400000US55079187000,55079187000.0,Wisconsin,Milwaukee County,79.0,187000.0,3895.0,3895.0,0.0,100.0,0.0,Urban
6080,54703,55035.0,1400,5007.0,Assigned,55035001400,,,,Unassigned,,,,,,,,,,
6081,53711,55025.0,407,4003.0,Assigned,55025000407,G5500250000407,2020.0,1400000US55025000407,55025000407.0,Wisconsin,Dane County,25.0,407.0,5712.0,5712.0,0.0,100.0,0.0,Urban
6082,53532,55025.0,13302,3020.0,Assigned,55025013302,G5500250013302,2020.0,1400000US55025013302,55025013302.0,Wisconsin,Dane County,25.0,13302.0,5472.0,5351.0,121.0,97.78874269,2.21125731,Urban
6083,53225,55079.0,1500,3009.0,Assigned,55079001500,G5500790001500,2020.0,1400000US55079001500,55079001500.0,Wisconsin,Milwaukee County,79.0,1500.0,3176.0,3176.0,0.0,100.0,0.0,Urban
6084,53590,55025.0,11600,3011.0,Assigned,55025011600,G5500250011600,2020.0,1400000US55025011600,55025011600.0,Wisconsin,Dane County,25.0,11600.0,7398.0,7152.0,246.0,96.67477697,3.325223033,Urban
6085,53716,55025.0,3100,2004.0,Assigned,55025003100,G5500250003100,2020.0,1400000US55025003100,55025003100.0,Wisconsin,Dane County,25.0,3100.0,6228.0,6228.0,0.0,100.0,0.0,Urban
6086,53704,55025.0,2402,2014.0,Assigned,55025002402,G5500250002402,2020.0,1400000US55025002402,55025002402.0,Wisconsin,Dane County,25.0,2402.0,3756.0,3723.0,33.0,99.12140575,0.878594249,Urban
6087,54303,55009.0,303,2000.0,Assigned,55009000303,G5500090000303,2020.0,1400000US55009000303,55009000303.0,Wisconsin,Brown County,9.0,303.0,2806.0,2806.0,0.0,100.0,0.0,Urban
6088,53711,55025.0,10702,3011.0,Assigned,55025010702,G5500250010702,2020.0,1400000US55025010702,55025010702.0,Wisconsin,Dane County,25.0,10702.0,9079.0,7357.0,1722.0,81.03315343,18.96684657,Urban
6089,53704,55025.0,2301,2019.0,Assigned,55025002301,G5500250002301,2020.0,1400000US55025002301,55025002301.0,Wisconsin,Dane County,25.0,2301.0,3189.0,3189.0,0.0,100.0,0.0,Urban
6090,53589,55025.0,12202,2021.0,Assigned,55025012202,G5500250012202,2020.0,1400000US55025012202,55025012202.0,Wisconsin,Dane County,25.0,12202.0,6751.0,6741.0,10.0,99.8518738,0.148126204,Urban
6091,53719,55025.0,405,4018.0,Assigned,55025000405,,,,Unassigned,,,,,,,,,,
6092,53590,55025.0,11506,3005.0,Assigned,55025011506,G5500250011506,2020.0,1400000US55025011506,55025011506.0,Wisconsin,Dane County,25.0,11506.0,6815.0,6745.0,70.0,98.972854,1.027146001,Urban
6093,53531,55025.0,11900,1078.0,Assigned,55025011900,G5500250011900,2020.0,1400000US55025011900,55025011900.0,Wisconsin,Dane County,25.0,11900.0,7172.0,0.0,7172.0,0.0,100.0,Rural
6094,53598,55025.0,13200,4006.0,Assigned,55025013200,,,,Unassigned,,,,,,,,,,
6095,54751,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
6096,53704,55025.0,10200,1025.0,Assigned,55025010200,G5500250010200,2020.0,1400000US55025010200,55025010200.0,Wisconsin,Dane County,25.0,10200.0,1335.0,1335.0,0.0,100.0,0.0,Urban
6097,53115,55127.0,301,2005.0,Assigned,55127000301,G5501270000301,2020.0,1400000US55127000301,55127000301.0,Wisconsin,Walworth County,127.0,301.0,3038.0,16.0,3022.0,0.526662278,99.47333772,Rural
6098,53711,55025.0,600,2010.0,Assigned,55025000600,G5500250000600,2020.0,1400000US55025000600,55025000600.0,Wisconsin,Dane County,25.0,600.0,5821.0,5821.0,0.0,100.0,0.0,Urban
6099,53572,55025.0,12800,4047.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6100,53572,55025.0,12800,4071.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6101,53521,55105.0,2900,4009.0,Assigned,55105002900,,,,Unassigned,,,,,,,,,,
6102,53572,55025.0,12800,4061.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6103,53521,55105.0,2900,4009.0,Assigned,55105002900,,,,Unassigned,,,,,,,,,,
6104,54859,55129.0,950100,3012.0,Assigned,55129950100,G5501290950100,2020.0,1400000US55129950100,55129950100.0,Wisconsin,Washburn County,129.0,950100.0,2116.0,0.0,2116.0,0.0,100.0,Rural
6105,53711,55025.0,504,1005.0,Assigned,55025000504,G5500250000504,2020.0,1400000US55025000504,55025000504.0,Wisconsin,Dane County,25.0,504.0,7139.0,7127.0,12.0,99.83190923,0.168090769,Urban
6106,53711,55025.0,402,1021.0,Assigned,55025000402,G5500250000402,2020.0,1400000US55025000402,55025000402.0,Wisconsin,Dane County,25.0,402.0,2641.0,2641.0,0.0,100.0,0.0,Urban
6107,53572,55025.0,12800,3087.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6108,53577,55111.0,1100,3088.0,Assigned,55111001100,G5501110001100,2020.0,1400000US55111001100,55111001100.0,Wisconsin,Sauk County,111.0,1100.0,4237.0,0.0,4237.0,0.0,100.0,Rural
6109,53593,55025.0,13700,1028.0,Assigned,55025013700,G5500250013700,2020.0,1400000US55025013700,55025013700.0,Wisconsin,Dane County,25.0,13700.0,7107.0,6773.0,334.0,95.30040805,4.699591952,Urban
6110,53211,55079.0,80400,2006.0,Assigned,55079080400,G5500790080400,2020.0,1400000US55079080400,55079080400.0,Wisconsin,Milwaukee County,79.0,80400.0,3433.0,3433.0,0.0,100.0,0.0,Urban
6111,53716,55025.0,2900,2009.0,Assigned,55025002900,G5500250002900,2020.0,1400000US55025002900,55025002900.0,Wisconsin,Dane County,25.0,2900.0,3315.0,3315.0,0.0,100.0,0.0,Urban
6112,53590,55025.0,11503,2004.0,Assigned,55025011503,,,,Unassigned,,,,,,,,,,
6113,54824,55095.0,960700,4039.0,Assigned,55095960700,,,,Unassigned,,,,,,,,,,
6114,53597,55025.0,11301,1065.0,Assigned,55025011301,G5500250011301,2020.0,1400000US55025011301,55025011301.0,Wisconsin,Dane County,25.0,11301.0,7366.0,7053.0,313.0,95.75074667,4.249253326,Urban
6115,54024,55095.0,960300,1046.0,Assigned,55095960300,,,,Unassigned,,,,,,,,,,
6116,53558,55025.0,10502,3014.0,Assigned,55025010502,,,,Unassigned,,,,,,,,,,
6117,53527,55025.0,12001,3034.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
6118,53590,55025.0,11504,2027.0,Assigned,55025011504,G5500250011504,2020.0,1400000US55025011504,55025011504.0,Wisconsin,Dane County,25.0,11504.0,4989.0,4989.0,0.0,100.0,0.0,Urban
6119,53590,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
6120,53528,55025.0,10904,1009.0,Assigned,55025010904,,,,Unassigned,,,,,,,,,,
6121,53590,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
6122,53597,55025.0,11301,1065.0,Assigned,55025011301,G5500250011301,2020.0,1400000US55025011301,55025011301.0,Wisconsin,Dane County,25.0,11301.0,7366.0,7053.0,313.0,95.75074667,4.249253326,Urban
6123,53711,55025.0,10701,3002.0,Assigned,55025010701,G5500250010701,2020.0,1400000US55025010701,55025010701.0,Wisconsin,Dane County,25.0,10701.0,6351.0,6237.0,114.0,98.20500709,1.794992915,Urban
6124,53704,55025.0,11200,4056.0,Assigned,55025011200,,,,Unassigned,,,,,,,,,,
6125,53527,55025.0,12001,3034.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
6126,53589,55025.0,12100,1051.0,Assigned,55025012100,G5500250012100,2020.0,1400000US55025012100,55025012100.0,Wisconsin,Dane County,25.0,12100.0,2834.0,172.0,2662.0,6.069160198,93.9308398,Rural
6127,53590,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
6128,53532,55025.0,13301,2033.0,Assigned,55025013301,G5500250013301,2020.0,1400000US55025013301,55025013301.0,Wisconsin,Dane County,25.0,13301.0,5104.0,4728.0,376.0,92.63322884,7.36677116,Urban
6129,53555,55021.0,970800,1032.0,Assigned,55021970800,G5500210970800,2020.0,1400000US55021970800,55021970800.0,Wisconsin,Columbia County,21.0,970800.0,5770.0,0.0,5770.0,0.0,100.0,Rural
6130,53719,55025.0,504,1005.0,Assigned,55025000504,G5500250000504,2020.0,1400000US55025000504,55025000504.0,Wisconsin,Dane County,25.0,504.0,7139.0,7127.0,12.0,99.83190923,0.168090769,Urban
6131,53527,55025.0,12001,3052.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
6132,53711,55025.0,10701,3015.0,Assigned,55025010701,G5500250010701,2020.0,1400000US55025010701,55025010701.0,Wisconsin,Dane County,25.0,10701.0,6351.0,6237.0,114.0,98.20500709,1.794992915,Urban
6133,53704,55025.0,2602,1005.0,Assigned,55025002602,G5500250002602,2020.0,1400000US55025002602,55025002602.0,Wisconsin,Dane County,25.0,2602.0,6036.0,6001.0,35.0,99.42014579,0.579854208,Urban
6134,53590,55025.0,11503,2004.0,Assigned,55025011503,,,,Unassigned,,,,,,,,,,
6135,53704,55025.0,2000,3017.0,Assigned,55025002000,G5500250002000,2020.0,1400000US55025002000,55025002000.0,Wisconsin,Dane County,25.0,2000.0,6332.0,6332.0,0.0,100.0,0.0,Urban
6136,53528,55025.0,10904,1009.0,Assigned,55025010904,,,,Unassigned,,,,,,,,,,
6137,53531,55025.0,11900,1007.0,Assigned,55025011900,G5500250011900,2020.0,1400000US55025011900,55025011900.0,Wisconsin,Dane County,25.0,11900.0,7172.0,0.0,7172.0,0.0,100.0,Rural
6138,53572,55025.0,12800,4061.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6139,53562,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
6140,53726,55025.0,902,3004.0,Assigned,55025000902,G5500250000902,2020.0,1400000US55025000902,55025000902.0,Wisconsin,Dane County,25.0,902.0,5695.0,5695.0,0.0,100.0,0.0,Urban
6141,53704,55025.0,1804,2012.0,Assigned,55025001804,G5500250001804,2020.0,1400000US55025001804,55025001804.0,Wisconsin,Dane County,25.0,1804.0,4431.0,4431.0,0.0,100.0,0.0,Urban
6142,53704,55025.0,2301,1004.0,Assigned,55025002301,G5500250002301,2020.0,1400000US55025002301,55025002301.0,Wisconsin,Dane County,25.0,2301.0,3189.0,3189.0,0.0,100.0,0.0,Urban
6143,53589,55025.0,12002,5029.0,Assigned,55025012002,G5500250012002,2020.0,1400000US55025012002,55025012002.0,Wisconsin,Dane County,25.0,12002.0,4864.0,557.0,4307.0,11.45148026,88.54851974,Rural
6144,53572,55025.0,12800,3085.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
6145,53546,55105.0,1302,2002.0,Assigned,55105001302,G5501050001302,2020.0,1400000US55105001302,55105001302.0,Wisconsin,Rock County,105.0,1302.0,6499.0,5928.0,571.0,91.21403293,8.785967072,Urban
6146,53719,55025.0,406,1059.0,Assigned,55025000406,G5500250000406,2020.0,1400000US55025000406,55025000406.0,Wisconsin,Dane County,25.0,406.0,3882.0,3882.0,0.0,100.0,0.0,Urban
6147,53589,55025.0,12100,1051.0,Assigned,55025012100,G5500250012100,2020.0,1400000US55025012100,55025012100.0,Wisconsin,Dane County,25.0,12100.0,2834.0,172.0,2662.0,6.069160198,93.9308398,Rural
6148,53716,55025.0,3100,2001.0,Assigned,55025003100,G5500250003100,2020.0,1400000US55025003100,55025003100.0,Wisconsin,Dane County,25.0,3100.0,6228.0,6228.0,0.0,100.0,0.0,Urban
6149,53711,55025.0,401,2003.0,Assigned,55025000401,G5500250000401,2020.0,1400000US55025000401,55025000401.0,Wisconsin,Dane County,25.0,401.0,3705.0,3705.0,0.0,100.0,0.0,Urban
6150,53713,55025.0,1403,3025.0,Assigned,55025001403,,,,Unassigned,,,,,,,,,,
6151,53711,55025.0,10702,3021.0,Assigned,55025010702,G5500250010702,2020.0,1400000US55025010702,55025010702.0,Wisconsin,Dane County,25.0,10702.0,9079.0,7357.0,1722.0,81.03315343,18.96684657,Urban
6152,53589,55025.0,12002,4022.0,Assigned,55025012002,G5500250012002,2020.0,1400000US55025012002,55025012002.0,Wisconsin,Dane County,25.0,12002.0,4864.0,557.0,4307.0,11.45148026,88.54851974,Rural
6153,53719,55025.0,10702,4000.0,Assigned,55025010702,G5500250010702,2020.0,1400000US55025010702,55025010702.0,Wisconsin,Dane County,25.0,10702.0,9079.0,7357.0,1722.0,81.03315343,18.96684657,Urban
6154,53562,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
6155,53593,55025.0,10904,4038.0,Assigned,55025010904,,,,Unassigned,,,,,,,,,,
6156,53711,55025.0,401,2013.0,Assigned,55025000401,G5500250000401,2020.0,1400000US55025000401,55025000401.0,Wisconsin,Dane County,25.0,401.0,3705.0,3705.0,0.0,100.0,0.0,Urban
6157,53575,55025.0,12501,3017.0,Assigned,55025012501,G5500250012501,2020.0,1400000US55025012501,55025012501.0,Wisconsin,Dane County,25.0,12501.0,6657.0,6044.0,613.0,90.79164789,9.208352111,Urban
6158,53521,55045.0,960100,1020.0,Assigned,55045960100,G5500450960100,2020.0,1400000US55045960100,55045960100.0,Wisconsin,Green County,45.0,960100.0,6670.0,0.0,6670.0,0.0,100.0,Rural
6159,53719,55025.0,10702,2002.0,Assigned,55025010702,G5500250010702,2020.0,1400000US55025010702,55025010702.0,Wisconsin,Dane County,25.0,10702.0,9079.0,7357.0,1722.0,81.03315343,18.96684657,Urban
6160,53574,55045.0,960200,3062.0,Assigned,55045960200,G5500450960200,2020.0,1400000US55045960200,55045960200.0,Wisconsin,Green County,45.0,960200.0,5953.0,0.0,5953.0,0.0,100.0,Rural
6161,53575,55025.0,12501,3017.0,Assigned,55025012501,G5500250012501,2020.0,1400000US55025012501,55025012501.0,Wisconsin,Dane County,25.0,12501.0,6657.0,6044.0,613.0,90.79164789,9.208352111,Urban
6162,53711,55025.0,600,2010.0,Assigned,55025000600,G5500250000600,2020.0,1400000US55025000600,55025000600.0,Wisconsin,Dane County,25.0,600.0,5821.0,5821.0,0.0,100.0,0.0,Urban
6163,53575,55025.0,12501,2012.0,Assigned,55025012501,G5500250012501,2020.0,1400000US55025012501,55025012501.0,Wisconsin,Dane County,25.0,12501.0,6657.0,6044.0,613.0,90.79164789,9.208352111,Urban
6164,53716,55025.0,10300,1008.0,Assigned,55025010300,G5500250010300,2020.0,1400000US55025010300,55025010300.0,Wisconsin,Dane County,25.0,10300.0,3804.0,3804.0,0.0,100.0,0.0,Urban
6165,53705,55025.0,902,4009.0,Assigned,55025000902,G5500250000902,2020.0,1400000US55025000902,55025000902.0,Wisconsin,Dane County,25.0,902.0,5695.0,5695.0,0.0,100.0,0.0,Urban
6166,53711,55025.0,600,2010.0,Assigned,55025000600,G5500250000600,2020.0,1400000US55025000600,55025000600.0,Wisconsin,Dane County,25.0,600.0,5821.0,5821.0,0.0,100.0,0.0,Urban
6167,53593,55025.0,10800,1000.0,Assigned,55025010800,,,,Unassigned,,,,,,,,,,
6168,53705,55025.0,202,2000.0,Assigned,55025000202,G5500250000202,2020.0,1400000US55025000202,55025000202.0,Wisconsin,Dane County,25.0,202.0,3120.0,3120.0,0.0,100.0,0.0,Urban
6169,53711,55025.0,401,2003.0,Assigned,55025000401,G5500250000401,2020.0,1400000US55025000401,55025000401.0,Wisconsin,Dane County,25.0,401.0,3705.0,3705.0,0.0,100.0,0.0,Urban
6170,53703,55025.0,1604,2002.0,Assigned,55025001604,G5500250001604,2020.0,1400000US55025001604,55025001604.0,Wisconsin,Dane County,25.0,1604.0,6598.0,6598.0,0.0,100.0,0.0,Urban
6171,53711,55025.0,402,1015.0,Assigned,55025000402,G5500250000402,2020.0,1400000US55025000402,55025000402.0,Wisconsin,Dane County,25.0,402.0,2641.0,2641.0,0.0,100.0,0.0,Urban
6172,53716,55025.0,10300,1010.0,Assigned,55025010300,G5500250010300,2020.0,1400000US55025010300,55025010300.0,Wisconsin,Dane County,25.0,10300.0,3804.0,3804.0,0.0,100.0,0.0,Urban
